,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,delinq.2yrs,pub.rec,not.fully.paid,refi_possible,Loan_type
1866,0,0.0996,51.6,9.798127037,10.33,2910.0,6646,100.7,0,0,1,1,1
1867,0,0.1059,130.18,11.05089001,17.89,5279.041667,21154,96.2,0,1,0,0,1
1868,0,0.1059,650.9,11.53272809,2.55,1590.041667,8702,51.7,0,0,0,0,3
1869,0,0.1091,404.62,11.28978191,8.21,299.0,693,53.3,0,0,0,1,1
1870,0,0.1059,325.45,10.83958091,0.54,397.0416667,704,44.0,0,0,0,0,0
1871,0,0.1438,294.66,10.91508846,12.87,3242.0,4776,27.9,0,0,0,0,1
1872,0,0.1375,340.57,11.74878779,1.95,5100.0,6298,86.3,3,0,0,0,1
1873,0,0.1438,247.41,10.87804719,15.65,2040.041667,11796,74.7,0,0,1,0,4
1874,0,0.1375,170.29,10.46310334,1.37,212.0416667,1545,61.8,0,0,0,0,1
1875,0,0.1249,50.18,9.655026193,14.23,1230.041667,6312,60.7,0,0,0,0,0
1876,0,0.1186,232.04,11.1844214,9.18,4110.041667,0,0.0,0,0,0,0,4
1877,0,0.1786,557.48,11.8493977,24.04,6239.041667,128850,89.6,0,0,1,0,0
1878,0,0.1217,59.94,10.6454249,1.71,3150.041667,0,0.0,0,0,1,0,0
1879,0,0.1059,162.73,11.1519556,13.31,7950.0,5521,55.8,0,1,1,0,0
1880,0,0.1659,531.74,10.61643736,20.53,2880.0,1728,57.6,0,0,0,0,0
1881,0,0.0964,770.37,11.09741002,0.0,1620.041667,0,0.0,0,0,0,0,3
1882,0,0.128,503.97,11.00209984,22.44,4859.041667,23,1.3,2,0,1,0,3
1883,0,0.1059,325.45,10.1266311,10.22,2729.041667,6552,95.0,0,0,0,0,0
1884,0,0.1343,142.39,10.30895266,13.16,3660.0,2153,86.1,0,0,0,0,0
1885,0,0.087,158.31,10.20359214,0.93,300.0,157,5.4,0,0,0,1,4
1886,0,0.1249,80.28,10.63055295,20.56,2070.0,18749,83.0,0,0,1,0,2
1887,0,0.1438,359.95,10.82774645,6.69,12150.04167,10155,35.0,2,0,0,0,0
1888,0,0.1501,866.76,12.1281111,24.59,6510.0,245886,84.5,0,0,1,0,0
1889,0,0.1565,349.85,11.1844214,28.4,4470.041667,60134,53.0,0,1,1,0,3
1890,0,0.1312,438.78,11.65442503,10.33,660.0,0,0.0,0,0,0,0,0
1891,0,0.147,138.08,10.22557105,22.61,1320.041667,3395,97.0,0,0,0,0,1
1892,0,0.1028,155.52,10.30895266,8.96,719.0,6893,15.4,0,0,0,0,3
1893,0,0.0743,93.23,9.574983486,0.0,300.0,0,0.0,0,0,1,1,1
1894,0,0.1091,163.49,12.48370438,8.3,7080.041667,2053,2.6,0,0,1,0,1
1895,0,0.1059,781.08,12.01370075,18.76,8310.0,81617,32.7,1,0,0,0,0
1896,0,0.128,302.38,9.929788627,26.88,3960.0,17741,68.2,0,0,0,1,0
1897,0,0.1628,352.96,10.1266311,5.09,3659.0,14594,97.9,0,0,1,1,3
1898,0,0.147,276.15,10.83565163,19.13,240.0416667,289,28.9,0,0,1,0,2
1899,0,0.1722,286.1,10.49127422,23.47,4757.0,10130,45.6,1,0,0,0,0
1900,0,0.1375,102.17,10.59663473,16.71,1799.0,9135,76.8,0,0,0,0,0
1901,0,0.1407,400.28,10.55205569,11.26,990.0,8963,99.6,0,0,0,0,0
1902,0,0.1596,505.98,11.26446411,13.78,3990.0,9942,87.2,2,0,0,0,0
1903,0,0.1186,33.15,10.6454249,3.42,3180.0,0,0.0,0,0,1,0,4
1904,0,0.1059,325.45,11.2515607,16.54,4889.041667,18878,40.3,0,0,1,0,0
1905,0,0.1091,408.71,10.49127422,12.27,1770.0,12415,53.3,0,0,1,0,0
1906,0,0.1533,313.45,10.59663473,21.9,6180.0,13025,28.4,0,0,0,0,0
1907,0,0.1628,282.37,10.18111929,25.0,2010.041667,8768,71.9,0,0,1,0,0
1908,0,0.1375,851.41,12.67607627,22.68,8490.041667,407794,20.8,0,0,1,1,3
1909,0,0.1249,485.01,10.59663473,0.45,810.0416667,336,33.6,0,0,0,1,0
1910,0,0.1438,675.23,11.31447453,21.03,5160.041667,52316,83.7,1,1,0,0,0
1911,0,0.1217,99.89,10.21200113,14.85,2820.0,0,0.0,0,1,0,0,1
1912,0,0.0901,318.05,10.08580911,5.0,2009.041667,4698,27.6,0,0,0,0,1
1913,0,0.128,167.99,10.77895629,27.6,5580.041667,16513,30.9,1,0,1,0,1
1914,0,0.1533,383.1,10.30895266,18.52,1110.0,4021,72.3,0,0,1,0,0
1915,0,0.1343,339.02,11.40529571,4.78,3720.041667,7455,93.2,2,0,0,0,0
1916,0,0.1059,390.54,10.67359577,6.36,517.0416667,1069,42.8,0,0,0,1,0
1917,0,0.1407,20.53,10.34817337,20.54,2369.041667,14670,79.3,0,0,0,0,1
1918,0,0.0996,806.22,11.36210258,0.0,3150.041667,0,0.0,1,0,0,0,3
1919,0,0.0964,188.58,9.798127037,16.13,502.0416667,466,46.6,0,0,1,1,0
1920,0,0.1186,198.89,10.51867319,4.54,930.0416667,6232,60.5,0,0,0,1,1
1921,0,0.1122,328.43,10.6454249,0.94,390.0,179,17.9,0,0,1,0,3
1922,0,0.0996,25.8,8.699514748,0.0,480.0416667,0,0.0,0,0,0,1,0
1923,0,0.1565,524.77,11.1844214,8.73,4229.041667,3193,59.1,2,0,1,0,1
1924,0,0.128,100.8,10.77895629,5.2,1200.041667,11587,67.0,0,0,0,0,2
1925,0,0.1786,72.17,10.70099475,28.73,4709.0,6076,79.9,1,0,0,0,0
1926,0,0.128,503.97,12.52815614,17.87,6989.041667,275925,84.8,1,0,0,0,0
1927,0,0.1312,337.52,12.52815614,20.06,6989.041667,275925,84.8,1,0,0,0,0
1928,0,0.1028,518.39,11.28978191,0.62,630.0,1539,10.3,0,0,0,1,4
1929,0,0.1059,78.11,10.03240833,5.7,3150.041667,3613,103.2,1,0,0,0,1
1930,0,0.128,100.8,11.22524339,3.42,3330.0,296,74.0,0,1,0,0,1
1931,0,0.1091,326.97,10.26813067,2.46,2609.041667,1999,99.9,0,0,0,0,1
1932,0,0.1438,412.35,11.30958454,19.49,2340.041667,5191,48.1,0,0,1,0,0
1933,0,0.1565,524.77,10.858999,11.54,1920.041667,9603,96.5,0,0,0,0,0
1934,0,0.1059,237.58,11.08214255,12.54,2370.041667,1367,6.9,0,0,1,0,0
1935,0,0.1438,46.39,11.00209984,21.34,5880.0,25254,53.1,0,0,0,0,1
1936,0,0.1122,591.18,12.27373129,11.61,1470.0,921,14.6,0,0,0,0,3
1937,0,0.1091,19.62,9.61580548,11.68,480.0416667,441,73.5,0,0,0,1,1
1938,0,0.1154,49.5,8.987196821,11.1,1049.0,0,0.0,0,0,0,0,5
1939,0,0.0933,31.96,9.878169745,0.92,360.0,362,25.9,0,0,0,1,5
1940,0,0.1312,270.02,10.18111929,11.32,1410.0,3919,37.7,0,0,0,0,0
1941,0,0.1786,902.06,12.76568843,17.64,4230.041667,44827,80.4,0,0,1,0,2
1942,0,0.1438,515.44,10.49127422,26.53,2310.041667,13764,75.2,0,0,0,0,0
1943,0,0.147,276.15,10.87426647,18.52,3699.0,20383,67.9,0,0,0,0,0
1944,0,0.1375,495.52,11.33857208,19.1,6660.041667,26710,102.7,0,0,0,0,5
1945,0,0.1754,748.08,11.14186178,14.71,5099.0,4668,55.6,1,0,1,0,3
1946,0,0.1343,27.13,10.16585182,0.0,540.0416667,0,0.0,0,0,1,0,1
1947,0,0.1501,277.37,10.91508846,28.43,4079.041667,38057,96.8,0,0,0,0,0
1948,0,0.1659,106.35,9.392661929,17.1,1199.041667,7587,97.3,0,0,1,0,1
1949,0,0.1565,349.85,10.18111929,29.41,3450.041667,10565,56.8,0,0,0,0,0
1950,0,0.1312,202.52,11.55214618,6.95,3510.041667,1189,79.3,0,0,0,1,1
1951,0,0.1122,229.91,11.58988651,21.97,6629.041667,7258,42.7,0,0,1,0,1
1952,0,0.1154,527.93,12.03171926,6.23,5250.041667,16161,78.1,0,0,1,0,1
1953,0,0.1407,342.12,10.7381343,25.91,3839.041667,14554,52.0,0,0,0,0,1
1954,0,0.1628,564.73,10.91871823,7.96,3929.0,13614,70.9,0,0,0,0,0
1955,0,0.1249,83.63,11.46163217,16.19,5070.0,16027,64.6,0,0,0,0,1
1956,0,0.0996,54.02,8.881836305,17.33,540.0416667,2469,29.7,0,0,1,1,1
1957,0,0.1312,810.05,11.00209984,25.08,9182.041667,53461,50.8,0,0,0,1,3
1958,0,0.0901,254.44,10.77895629,8.3,870.0416667,0,0.0,0,0,0,1,1
1959,0,0.1501,495.79,10.30895266,12.76,3270.0,5830,64.1,0,0,1,1,5
1960,0,0.0964,240.74,11.1844214,15.72,4950.041667,3943,43.8,0,0,1,0,3
1961,0,0.1691,154.9,10.37349118,27.15,3450.041667,2012,100.6,0,0,0,1,0
1962,0,0.1343,508.53,11.00209984,2.16,3360.041667,3286,84.3,0,0,1,0,0
1963,0,0.1501,350.17,10.55581274,21.81,3180.041667,7897,75.2,0,0,1,0,0
1964,0,0.1438,254.29,10.49127422,26.08,3180.041667,204,4.6,0,0,1,0,0
1965,0,0.1722,661.61,10.54534144,9.76,3690.0,8731,38.1,0,0,0,0,0
1966,0,0.1059,325.45,10.81977828,13.9,6090.041667,4115,11.6,0,0,1,0,3
1967,0,0.087,316.61,10.49127422,0.6,570.0416667,596,29.8,0,0,0,1,3
1968,0,0.1741,622.13,10.81977828,16.92,5490.0,4693,28.8,0,1,1,0,0
1969,0,0.1425,274.4,10.91508846,15.53,8699.0,19457,51.1,2,0,1,0,2
1970,0,0.1709,24.99,9.942708266,28.42,1208.041667,1878,22.6,0,0,0,0,1
1971,0,0.1362,81.59,10.77058804,15.53,1470.0,1233,35.2,0,0,0,0,0
1972,0,0.0838,315.12,10.5865844,5.67,2925.0,4545,18.9,0,0,0,0,0
1973,0,0.0983,160.94,10.71441777,0.67,2977.0,339,11.7,0,0,0,0,1
1974,0,0.1078,163.18,10.18111929,13.55,4109.041667,40091,33.2,0,0,0,1,4
1975,0,0.1109,688.41,12.30138283,21.28,8730.0,270800,25.3,0,0,0,0,2
1976,0,0.1141,55.17,9.743788174,21.75,360.0,5898,42.1,0,0,0,0,1
1977,0,0.152,443.24,10.41774727,17.08,5280.041667,12951,83.0,0,1,0,1,0
1978,0,0.1583,286.73,10.51867319,22.25,4440.0,276,92.0,0,1,0,0,0
1979,0,0.133,253.79,10.30895266,14.08,1960.041667,0,0.0,0,0,1,0,5
1980,0,0.1172,35.57,8.9226583,19.2,1200.041667,5168,84.1,0,0,0,0,1
1981,0,0.1362,56.09,11.12726298,5.61,1470.0,2324,14.0,0,0,1,0,1
1982,0,0.1078,244.76,11.09741002,5.13,3119.041667,12123,21.0,0,0,1,0,2
1983,0,0.1393,187.8,10.4341158,19.34,2789.041667,3266,46.0,0,0,0,0,0
1984,0,0.1362,163.17,11.00209984,21.03,6600.0,16140,81.8,0,1,0,0,0
1985,0,0.1109,65.57,10.59663473,9.98,390.0,0,0.0,0,0,0,1,0
1986,0,0.133,169.2,10.34174248,16.88,5129.0,2229,51.8,7,0,0,0,0
1987,0,0.133,406.07,11.28978191,8.64,991.0416667,15636,73.4,0,0,0,1,0
1988,0,0.1078,326.35,10.36501788,13.01,3629.0,2294,22.9,0,0,1,0,1
1989,0,0.133,406.07,10.49127422,12.77,2430.041667,8480,19.1,2,0,0,0,0
1990,0,0.1457,248.08,11.29476946,26.49,5160.0,18943,55.2,0,1,0,0,1
1991,0,0.1299,16.85,10.19913779,10.0,1890.0,182,60.7,0,0,0,0,1
1992,0,0.1488,471.52,11.09741002,22.16,6840.041667,23802,62.8,0,0,1,0,0
1993,0,0.0983,482.82,11.09741002,9.38,960.0416667,664,1.6,0,0,0,0,4
1994,0,0.1141,148.2,10.30895266,13.88,3059.041667,844,46.9,0,0,0,0,0
1995,0,0.0983,193.13,9.729134165,7.07,780.0,0,0.0,0,0,0,0,4
1996,0,0.1583,701.47,11.15625052,13.94,4050.0,11346,103.1,0,0,1,0,0
1997,0,0.1014,355.67,10.6454249,12.94,1470.0,45442,25.8,0,0,1,1,0
1998,0,0.133,81.22,10.08580911,11.35,2460.041667,5016,27.7,0,0,0,0,0
1999,0,0.133,67.68,9.887358171,23.6,1560.041667,480,96.0,0,0,0,0,1
2000,0,0.1141,65.87,8.411832676,4.0,330.0,333,37.0,0,0,0,0,5
2001,0,0.1046,324.84,11.33857208,16.67,4458.0,6673,32.6,0,0,0,0,0
2002,0,0.1615,450.96,10.89673933,20.2,3390.041667,18511,72.6,0,0,0,1,0
2003,0,0.1172,793.94,11.8493977,8.39,5280.041667,16298,80.7,0,0,1,0,3
2004,0,0.1804,682.76,11.69524702,19.33,5160.0,5094,71.7,1,0,1,0,3
2005,0,0.133,203.04,10.59663473,5.13,3179.041667,75,37.5,0,0,1,0,0
2006,0,0.1646,106.16,11.00209984,28.16,6480.041667,7846,25.8,1,0,0,0,1
2007,0,0.1046,68.22,10.43998092,10.04,720.0,1856,26.5,0,0,0,1,1
2008,0,0.1078,815.87,11.36210258,0.75,3181.041667,2718,19.3,1,0,0,0,3
2009,0,0.1109,458.94,11.3009691,15.63,3629.0,42619,2.6,0,0,0,0,0
2010,0,0.152,208.59,10.49127422,18.53,3270.0,6970,76.6,1,0,1,0,0
2011,0,0.0951,372.44,9.903487553,14.58,6900.0,20245,50.1,0,0,1,1,0
2012,0,0.1615,233.41,10.39476332,29.07,1471.0,10503,51.7,0,0,0,1,0
2013,0,0.1141,98.8,9.472704636,10.43,959.0416667,474,11.8,0,0,0,1,1
2014,0,0.1299,505.34,11.40756495,10.24,2250.0,4162,68.4,0,1,1,0,3
2015,0,0.1425,171.5,11.05089001,17.22,4199.041667,2347,24.7,1,0,1,0,5
2016,0,0.1488,207.64,10.62132735,15.75,2279.041667,11638,73.7,1,0,0,0,0
2017,0,0.1615,704.63,11.1124479,21.83,5220.041667,33295,90.7,0,1,1,0,0
2018,0,0.1393,592.4,10.81977828,23.47,7440.041667,48792,80.9,0,0,0,1,0
2019,0,0.133,84.6,10.12502982,0.96,180.0416667,177,88.5,0,0,1,1,4
2020,0,0.1551,418.99,11.03488966,15.38,1860.0,11214,70.1,0,0,0,0,0
2021,0,0.1551,438.2,11.19821472,19.73,6210.0,26066,98.0,0,1,1,0,0
2022,0,0.1299,808.54,12.3883942,9.67,9479.0,66919,61.3,0,0,0,0,1
2023,0,0.1804,202.57,10.71441777,25.84,1799.0,10147,89.8,0,0,1,0,2
2024,0,0.1046,77.97,10.20359214,19.29,482.0416667,1364,34.1,0,0,0,0,4
2025,0,0.1299,203.82,10.71441777,22.77,5719.041667,22191,85.3,0,1,1,0,0
2026,0,0.092,191.36,11.48246626,19.6,12240.04167,40904,34.4,0,0,0,0,1
2027,0,0.1583,526.1,11.00209984,17.28,5400.0,11096,92.2,0,1,1,0,0
2028,0,0.1236,300.48,11.8493977,16.9,4440.0,45428,82.3,0,1,0,0,0
2029,0,0.1457,516.83,10.8177362,25.4,6360.041667,11937,52.8,0,0,1,1,0
2030,0,0.1393,102.44,9.392661929,3.9,390.0,1437,79.8,0,0,1,0,0
2031,0,0.0838,75.63,9.663007082,3.82,602.0416667,0,0.0,0,0,0,1,5
2032,0,0.1425,68.6,11.12726298,14.45,4710.0,29452,65.4,1,0,0,0,4
2033,0,0.0743,49.72,8.160518247,5.14,930.0416667,506,5.9,0,0,0,1,1
2034,0,0.1551,230.45,11.98292909,25.11,5159.0,127093,76.6,0,0,0,0,0
2035,0,0.152,470.18,10.77895629,26.08,5339.041667,32005,70.4,0,0,0,1,1
2036,0,0.1615,176.16,10.93310697,24.36,7379.0,10402,81.9,0,0,1,0,0
2037,0,0.1425,171.5,10.46310334,21.5,4349.0,4473,106.5,0,1,1,0,0
2038,0,0.1204,66.47,9.83734775,0.96,1109.0,182,18.2,0,1,0,0,1
2039,0,0.1425,343.0,10.52406404,17.55,2850.0,6370,87.3,0,0,0,0,0
2040,0,0.1141,342.51,10.91508846,4.95,3365.0,1963,56.1,1,0,0,0,1
2041,0,0.092,255.15,10.858999,11.08,6870.0,5255,46.1,1,0,0,0,1
2042,0,0.1551,418.99,10.59663473,2.4,2490.0,4340,85.1,0,0,0,0,0
2043,0,0.1836,436.0,11.12726298,26.7,3330.0,27163,88.2,0,0,0,0,2
2044,0,0.1425,411.6,11.15625052,9.77,3509.041667,4768,59.6,1,0,1,0,0
2045,0,0.1299,175.19,10.73639668,3.89,180.0416667,3302,66.0,0,0,0,0,0
2046,0,0.1362,84.99,10.08580911,10.65,11190.04167,3257,59.2,0,0,0,0,0
2047,0,0.152,312.01,10.16585182,4.34,1380.041667,6345,77.4,0,0,0,0,0
2048,0,0.1488,276.86,10.9331784,5.34,2430.041667,1697,60.6,1,0,0,0,1
2049,0,0.1488,276.86,10.4341158,16.91,3750.041667,13128,25.6,0,0,0,0,0
2050,0,0.1204,830.84,11.56171563,3.73,780.0,1554,9.1,0,1,1,0,3
2051,0,0.092,95.68,10.59663473,0.99,779.0,1676,64.5,0,0,0,1,1
2052,0,0.1836,630.39,11.87756858,29.96,13979.04167,212629,87.4,0,0,1,0,0
2053,0,0.1804,682.76,11.08214255,22.01,2399.041667,16265,76.7,0,0,0,1,0
2054,0,0.1204,18.28,9.83734775,5.22,1109.0,182,18.2,0,1,0,0,1
2055,0,0.1141,395.2,10.67821472,14.9,720.0,20,0.4,0,0,1,0,1
2056,0,0.1583,397.21,10.83958091,15.93,4200.041667,18382,79.6,0,0,0,0,2
2057,0,0.1583,526.1,12.01370075,13.52,6780.041667,198023,61.3,1,0,1,0,0
2058,0,0.152,208.59,10.31692083,19.96,1980.041667,6083,23.9,0,0,1,0,0
2059,0,0.1804,532.64,11.31447453,20.96,6360.041667,24391,98.4,2,0,0,0,0
2060,0,0.1141,230.54,10.42228135,17.04,2310.041667,7291,98.5,0,0,0,0,0
2061,0,0.1141,395.2,10.90411943,19.46,3570.041667,1827,33.2,0,0,1,0,3
2062,0,0.1046,97.46,10.86283777,4.34,3120.041667,8414,105.2,0,0,0,0,3
2063,0,0.1836,726.67,11.9511804,25.27,8190.041667,210887,35.5,0,0,1,0,3
2064,0,0.1646,329.97,10.81977828,26.86,3600.0,18579,82.9,0,0,1,1,0
2065,0,0.1425,102.9,10.95185862,22.17,4949.041667,6710,54.6,0,0,0,1,1
2066,0,0.1804,682.76,11.35040654,16.28,1590.041667,2253,62.6,0,0,0,0,0
2067,0,0.1551,261.87,11.22524339,27.2,3900.041667,14273,50.1,1,1,0,0,0
2068,0,0.1709,211.51,10.81977828,26.52,7470.041667,18941,98.7,0,0,1,1,0
2069,0,0.1772,360.13,11.30684796,25.91,2430.041667,41603,81.1,0,0,1,1,0
2070,0,0.1362,224.36,10.50232405,14.34,2549.0,11541,63.4,0,0,0,1,0
2071,0,0.1836,447.81,10.89673933,14.82,5884.0,8079,45.4,2,0,0,0,0
2072,0,0.1488,349.53,10.66895539,27.99,4440.0,14998,80.9,0,1,0,1,0
2073,0,0.092,57.41,10.46310334,10.94,3419.041667,10008,84.8,0,0,1,0,1
2074,0,0.1172,529.3,11.22524339,1.06,5480.0,821,6.1,2,0,0,0,1
2075,0,0.1299,168.45,9.903487553,9.78,1949.041667,504,63.0,0,0,0,0,4
2076,0,0.152,417.17,10.54534144,5.81,2489.0,7600,84.4,0,0,0,0,0
2077,0,0.1078,261.08,10.04324949,7.83,4413.0,7846,56.9,0,1,0,0,0
2078,0,0.1046,81.21,10.71441777,17.95,6660.041667,3092,14.9,0,2,0,0,1
2079,0,0.1457,186.06,9.998797732,8.73,9719.041667,9930,55.2,1,0,0,0,0
2080,0,0.1362,169.97,10.20359214,19.42,4589.041667,3959,100.0,2,0,0,0,3
2081,0,0.1078,262.71,11.00209984,3.48,180.0416667,0,0.0,0,0,0,0,1
2082,0,0.1393,280.84,11.91839057,19.13,5100.0,62705,78.5,0,0,0,0,0
2083,0,0.1804,627.6,11.65268741,21.03,7140.041667,73941,63.5,0,0,0,0,0
2084,0,0.1393,273.15,10.20359214,11.02,2632.0,2359,57.5,2,0,0,0,0
2085,0,0.1292,188.48,10.30895266,8.2,1019.041667,18718,68.1,0,0,1,0,0
2086,0,0.1071,84.77,9.83734775,0.64,209.0416667,287,28.7,0,0,0,0,4
2087,0,0.1039,30.02,12.20906815,11.85,9779.0,133963,16.8,0,0,1,0,2
2088,0,0.1671,532.63,11.51292546,29.04,13530.0,71002,75.6,0,0,1,1,0
2089,0,0.1071,195.61,10.55581274,12.28,2550.0,364,28.0,0,0,0,0,1
2090,0,0.1482,414.93,11.39639165,3.49,5190.0,8016,61.7,8,0,0,0,0
2091,0,0.1829,755.91,12.83201108,8.52,5039.041667,165108,92.3,0,0,1,0,3
2092,0,0.1482,345.78,11.55214618,25.47,8789.0,22470,45.9,0,0,0,1,0
2093,0,0.1576,300.46,10.49127422,22.53,2609.0,2066,18.1,0,0,0,0,3
2094,0,0.1071,328.47,11.46163217,13.43,3600.0,37055,46.5,0,0,1,0,3
2095,0,0.1387,71.65,10.38899537,18.37,3720.0,1935,77.4,0,0,0,0,0
2096,0,0.1545,418.64,10.858999,9.74,4860.041667,13665,49.9,0,0,1,0,2
2097,0,0.1355,81.51,10.19913779,7.98,1889.0,182,60.7,0,0,0,0,0
2098,0,0.1166,66.11,10.51867319,17.29,3389.041667,42969,83.1,0,0,0,0,1
2099,0,0.1418,57.4,10.25765937,17.47,2909.0,4138,94.0,0,0,1,0,0
2100,0,0.1355,615.52,10.89673933,21.27,4829.0,22037,58.9,0,0,0,0,0
2101,0,0.1861,464.86,11.22524339,29.47,3990.0,22038,78.7,0,0,1,0,0
2102,0,0.145,289.14,10.81977828,16.68,3360.0,11783,94.3,0,0,0,1,0
2103,0,0.1797,650.48,11.22524339,15.97,6242.0,64851,78.4,0,0,0,0,1
2104,0,0.1829,352.1,10.94574111,25.5,3420.041667,13243,98.1,0,0,0,1,0
2105,0,0.1545,401.2,10.81977828,7.9,727.0,1509,30.8,0,0,1,0,3
2106,0,0.1608,624.74,11.15625052,29.16,5219.041667,4863,18.1,0,1,0,1,0
2107,0,0.1387,475.05,10.76587105,25.66,4860.041667,33377,49.0,0,0,1,0,0
2108,0,0.1355,394.78,10.46310334,21.22,5579.041667,30402,71.5,0,0,0,0,0
2109,0,0.1387,402.56,11.14965741,8.8,2909.0,8045,49.7,1,0,1,0,3
2110,0,0.1103,818.83,12.32385568,12.66,4409.0,242194,56.0,0,0,1,1,0
2111,0,0.1261,670.13,11.38053628,14.92,2639.0,78284,37.6,1,0,0,0,0
2112,0,0.1008,129.22,10.77895629,0.75,869.0416667,3403,74.0,0,0,1,1,0
2113,0,0.1829,435.58,11.03488966,25.26,4590.041667,13560,57.2,0,0,0,0,0
2114,0,0.1513,451.48,11.26446411,29.28,3330.0,61057,80.7,0,0,0,0,0
2115,0,0.1355,848.99,11.1844214,2.02,377.0,7522,36.0,0,0,0,1,3
2116,0,0.1766,620.7,11.03488966,20.44,6899.0,28776,51.9,0,0,1,0,0
2117,0,0.1134,197.4,10.37349118,21.9,2760.041667,7152,100.7,0,0,0,1,0
2118,0,0.1797,129.2,10.4341158,27.42,3750.041667,13156,25.6,0,0,0,0,1
2119,0,0.1197,132.8,9.980448594,22.5,2249.0,3451,39.2,0,0,0,0,0
2120,0,0.1008,64.61,10.77895629,0.0,809.0,0,0.0,0,0,1,1,1
2121,0,0.1576,525.58,10.6454249,7.86,3449.041667,7827,59.7,0,0,0,1,0
2122,0,0.1229,280.17,11.04292184,14.65,2490.041667,6978,64.0,0,0,0,0,0
2123,0,0.1261,228.69,11.14186178,23.62,7440.041667,92929,97.7,0,0,0,1,0
2124,0,0.1071,176.05,11.22524339,1.01,930.0416667,3782,23.3,0,0,0,0,1
2125,0,0.1513,333.4,11.15625052,16.35,3059.041667,29314,89.9,0,0,1,0,1
2126,0,0.1387,852.87,11.95761129,20.79,7260.0,188854,0.0,1,1,1,0,3
2127,0,0.145,385.52,11.00209984,5.74,1830.0,8181,87.0,0,0,1,1,1
2128,0,0.145,172.11,10.91871823,4.54,5190.0,333,33.3,0,0,1,0,0
2129,0,0.1324,338.1,10.39537498,26.12,6030.041667,10994,30.5,0,1,0,1,0
2130,0,0.1545,122.11,10.52325726,28.66,5580.041667,22670,77.5,0,0,0,1,0
2131,0,0.1166,52.89,11.3955486,16.64,5040.041667,59672,40.9,0,0,0,0,1
2132,0,0.145,70.57,10.02127059,27.73,2880.0,1597,88.7,0,0,0,1,0
2133,0,0.1829,871.16,12.03750605,7.86,4979.041667,26429,30.9,0,0,1,0,3
2134,0,0.1229,80.05,9.169518377,0.0,539.0416667,0,0.0,0,0,0,0,1
2135,0,0.1608,281.58,10.83958091,28.47,4740.0,6277,64.7,0,0,0,1,0
2136,0,0.1418,51.4,10.37972173,16.36,7920.041667,0,0.0,1,0,0,0,1
2137,0,0.1229,100.06,9.744022778,10.91,720.0,4223,38.3,0,0,1,0,0
2138,0,0.1418,342.66,11.2009507,0.74,4260.041667,449,37.4,0,0,0,1,1
2139,0,0.1229,50.03,10.30895266,14.12,660.0416667,669,7.5,0,0,0,1,1
2140,0,0.1008,113.07,10.3859137,0.56,1049.0,1085,28.6,0,0,0,1,4
2141,0,0.1734,687.79,11.24255927,12.74,6583.0,20767,81.1,0,3,0,1,0
2142,0,0.1134,789.6,11.46163217,18.38,5100.0,148540,74.0,0,0,1,1,3
2143,0,0.145,206.53,10.96819829,19.92,5400.041667,12094,45.1,0,0,0,0,0
2144,0,0.1134,197.4,9.798127037,3.67,567.0416667,745,22.4,0,0,1,0,5
2145,0,0.1355,67.92,10.6454249,18.06,5340.041667,5594,25.3,0,0,0,0,3
2146,0,0.1829,185.13,10.49127422,25.67,2880.0,5004,60.3,0,2,0,0,0
2147,0,0.1545,348.87,10.77895629,13.38,2400.041667,24979,94.6,0,0,0,0,0
2148,0,0.1355,122.26,10.77895629,12.05,4139.041667,4397,84.6,0,1,0,1,4
2149,0,0.1608,409.16,10.858999,25.55,2430.041667,6473,39.7,0,0,1,0,1
2150,0,0.1513,121.56,10.40426284,26.15,3390.0,9580,84.0,0,0,0,0,4
2151,0,0.1387,119.41,10.1266311,3.94,2202.0,2728,48.7,0,0,0,0,0
2152,0,0.1355,135.84,11.27973158,15.06,2880.0,42670,65.5,1,0,0,0,3
2153,0,0.145,247.84,9.903487553,6.3,2070.041667,9978,83.8,2,0,0,0,4
2154,0,0.164,106.07,10.727663,29.24,3060.041667,17419,94.2,0,0,0,1,1
2155,0,0.1513,243.11,11.58988651,27.63,6690.041667,7384,43.4,0,0,1,0,0
2156,0,0.1166,115.69,10.4487146,16.23,1320.041667,5593,25.4,0,0,1,0,0
2157,0,0.1324,20.29,9.546812609,22.03,750.0,195,65.0,0,0,0,1,1
2158,0,0.1166,809.78,11.90158345,18.43,13499.0,247970,93.6,0,0,1,0,2
2159,0,0.1608,111.75,10.49127422,26.03,2507.041667,19636,103.9,0,0,0,0,0
2160,0,0.1608,281.58,11.71888216,25.27,3930.041667,41040,85.3,0,0,0,1,1
2161,0,0.1482,359.61,11.15625052,3.82,4080.0,10074,59.6,4,0,0,0,0
2162,0,0.1261,299.89,10.25765937,15.87,1590.041667,4139,63.7,0,0,0,0,0
2163,0,0.0976,160.78,10.19913779,2.37,690.0,1394,8.8,0,0,0,1,0
2164,0,0.1545,251.18,10.77895629,25.25,3479.041667,3336,90.2,0,0,0,0,0
2165,0,0.0976,385.86,11.22524339,0.4,900.0416667,2130,17.9,0,0,0,1,4
2166,0,0.1197,448.2,11.26446411,6.39,390.0,570,24.8,0,0,0,0,2
